OSEBuildingID,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity
757,NonResidential,Large Office,7,DOWNTOWN,47.61051,-122.34439,1979,1.0,7,131143,87160,43983,"Office, Retail Store",Office,120248.0,Retail Store,10853.0,,0.0,93.0,5177270.5,0.0,4871126.0,1416041.0,,109.16,0.83
758,NonResidential,Other,7,DOWNTOWN,47.61289,-122.33531,1999,1.0,0,947987,0,947987,"Office, Other - Entertainment/Public Assembly, Other - Mall, Restaurant",Other - Mall,561684.0,Other - Entertainment/Public Assembly,100000.0,Restaurant,80000.0,,46510960.0,0.0,46510954.0,0.0,,324.25,0.34
759,NonResidential,Mixed Use Property,3,EAST,47.61505,-122.32,1908,1.0,4,55520,0,55520,"Office, Performing Arts, Restaurant, Retail Store, Self-Storage Facility",Office,17120.0,Performing Arts,15300.0,Self-Storage Facility,13400.0,,3686962.25,0.0,973907.0,2713055.0,,150.88,2.72
760,NonResidential,Large Office,7,DOWNTOWN,47.61036,-122.34037,1908,1.0,10,132998,0,132998,"Office, Retail Store",Office,138257.0,Retail Store,0.0,,0.0,97.0,3775187.5,1530680.625,2244507.0,0.0,,133.8,1.01
761,NonResidential,Retail Store,7,DOWNTOWN,47.60956,-122.33715,1940,1.0,3,83118,0,83118,Retail Store,Retail Store,45000.0,,0.0,,0.0,59.0,2443141.5,0.0,2209419.0,233722.0,,27.82,0.33
762,NonResidential,Retail Store,7,DOWNTOWN,47.60925,-122.33734,1924,1.0,3,77555,0,77555,Retail Store,Retail Store,73563.0,,0.0,,0.0,39.0,7802205.5,0.0,7802052.0,153.0,,54.4,0.7
763,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60765,-122.34097,1909,1.0,6,51218,0,51218,"Office, Restaurant",Office,44913.0,Restaurant,7044.0,,0.0,57.0,2886141.5,0.0,2886141.0,0.0,,20.12,0.39
764,NonResidential,Large Office,7,DOWNTOWN,47.60765,-122.3348,1970,1.0,29,489182,0,489182,"Office, Other - Restaurant/Bar, Other - Technology/Science, Parking",Office,371450.0,Parking,65451.0,Other - Technology/Science,9295.0,43.0,36378588.0,0.0,32633842.0,3744742.0,,426.39,0.87
765,NonResidential,Large Office,7,DOWNTOWN,47.60769,-122.33544,1929,1.0,27,216571,13320,203251,"Office, Other - Technology/Science, Parking",Office,182604.0,Parking,13320.0,Other - Technology/Science,6246.0,62.0,16246106.0,7413886.0,8704772.0,127447.0,,639.72,2.95
766,NonResidential,Large Office,7,DOWNTOWN,47.60741,-122.33565,1921,1.0,13,189175,0,189175,"Office, Other",Office,151740.0,Other,12645.0,,0.0,13.0,19036416.0,0.0,19036413.0,0.0,,132.71,0.7
767,NonResidential,Large Office,7,DOWNTOWN,47.60582,-122.33464,1998,1.0,13,293803,74481,219322,"Office, Parking",Office,145491.0,Parking,70603.0,,0.0,25.0,17074142.0,0.0,17074139.0,0.0,,119.03,0.41
768,NonResidential,Large Office,7,DOWNTOWN,47.60576,-122.33922,1910,1.0,7,122356,0,122356,"Data Center, Office, Retail Store",Office,95942.0,Retail Store,15523.0,Data Center,182.0,91.0,4585070.5,0.0,4371815.0,213255.0,,41.8,0.34
769,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60366,-122.33328,1921,1.0,3,52298,0,52298,Office,Office,50250.0,,0.0,,0.0,89.0,1968655.125,0.0,1968655.0,0.0,,13.72,0.26
771,NonResidential,Large Office,7,DOWNTOWN,47.60304,-122.33362,1911,1.0,17,116640,0,116640,"Financial Office, Food Service, Office, Other",Office,82053.0,Financial Office,6561.0,Food Service,6333.0,75.0,6758565.5,1736650.625,5021914.0,0.0,,169.06,1.45
772,NonResidential,Large Office,3,DOWNTOWN,47.60573,-122.33028,1981,1.0,42,1249055,201121,1047934,"Data Center, Medical Office, Office, Parking, Restaurant",Office,983697.0,Parking,296815.0,Medical Office,12941.0,95.0,37980712.0,0.0,37980705.0,0.0,,264.78,0.21
776,NonResidential,Medical Office,3,EAST,47.60663,-122.32157,1988,1.0,5,188339,99314,89025,"Medical Office, Parking",Medical Office,81873.0,Parking,67000.0,,0.0,15.0,8523594.0,0.0,7873601.0,649993.0,,89.41,0.47
777,NonResidential,University,3,CENTRAL,47.6094,-122.31506,1916,1.0,2,60122,0,60122,"College/University, Parking",College/University,60122.0,Parking,0.0,,0.0,,690529.5,0.0,593029.0,97500.0,,9.31,0.15
778,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.5981,-122.33369,1910,1.0,6,95000,13700,81300,"Office, Parking",Office,84481.0,Parking,8474.0,,0.0,83.0,4052720.0,0.0,3983832.0,68888.0,,31.43,0.33
779,NonResidential,Large Office,7,DOWNTOWN,47.6029,-122.32927,1971,1.0,9,224857,0,224857,Office,Office,204993.0,,0.0,,0.0,79.0,15272491.0,4047481.0,11225008.0,0.0,,390.67,1.74
780,NonResidential,Large Office,2,DOWNTOWN,47.59878,-122.33088,1998,1.0,8,446261,124788,321473,"Office, Parking",Office,343400.0,Parking,114237.0,,0.0,96.0,13568148.0,0.0,13568146.0,0.0,,94.59,0.21
782,NonResidential,Other,2,GREATER DUWAMISH,47.59273,-122.33455,1939,1.0,2,58492,0,58492,Other,Other,58500.0,,0.0,,0.0,,1594422.5,0.0,717806.0,876616.0,,51.56,0.88
783,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58958,-122.33369,1907,1.0,6,62370,0,62370,"Office, Restaurant",Office,49473.0,Restaurant,10408.0,,0.0,30.0,4353025.0,0.0,4353024.0,0.0,,30.35,0.49
784,NonResidential,Warehouse,2,GREATER DUWAMISH,47.58454,-122.3269,1960,1.0,1,73296,0,73296,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,77800.0,Parking,0.0,,0.0,83.0,2356376.75,0.0,1117577.0,1238800.0,,73.58,1.0
785,Nonresidential COS,Other,2,GREATER DUWAMISH,47.5829,-122.32417,1944,1.0,4,99122,0,99122,"Office, Other",Other,50036.0,Office,49086.0,,0.0,,14469228.0,0.0,12766128.0,1703098.0,,179.45,1.81
786,NonResidential,Other,2,GREATER DUWAMISH,47.58251,-122.32528,1985,1.0,1,66133,0,66133,"Non-Refrigerated Warehouse, Office, Other",Other,60787.0,Office,13805.0,Non-Refrigerated Warehouse,2408.0,,6345009.5,0.0,5354420.0,990589.0,,89.94,1.36
787,NonResidential,Warehouse,2,GREATER DUWAMISH,47.57613,-122.33864,1952,1.0,2,115668,0,115668,"Data Center, Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,101752.0,Office,8068.0,Retail Store,4270.0,,3534690.75,0.0,1657935.0,1876755.0,,111.23,0.96
791,NonResidential,Other,2,GREATER DUWAMISH,47.56301,-122.32564,1970,1.0,1,141686,0,141686,Other,Other,152511.0,,0.0,,0.0,,6673138.0,0.0,6673137.0,0.0,,46.52,0.33
792,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55695,-122.33176,1950,1.0,1,93610,0,93610,"Data Center, Office",Office,101278.0,Data Center,502.0,,0.0,95.0,6235947.0,0.0,3877758.0,2358189.0,,152.28,1.63
793,NonResidential,Large Office,2,GREATER DUWAMISH,47.55238,-122.32762,1973,1.0,2,156188,0,156188,"Office, Parking",Office,141917.0,Parking,0.0,,0.0,67.0,6843855.0,0.0,6557481.0,286373.0,,60.92,0.39
794,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54923,-122.32446,1966,1.0,1,115620,0,115620,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,56900.0,,0.0,,0.0,11.0,1951856.25,0.0,1951856.0,0.0,,13.61,0.12
796,NonResidential,Large Office,2,GREATER DUWAMISH,47.54699,-122.32882,1975,1.0,5,238148,0,238148,"Office, Parking",Office,245240.0,Parking,5616.0,Parking,5616.0,93.0,10775646.0,0.0,10775645.0,0.0,,75.12,0.32
797,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.54326,-122.33134,1969,1.0,1,71718,0,71718,Distribution Center,Distribution Center,71718.0,,0.0,,0.0,100.0,151754.2969,0.0,151754.0,0.0,,1.06,0.01
798,NonResidential,Warehouse,1,GREATER DUWAMISH,47.53628,-122.3329,1969,1.0,1,55450,0,55450,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,34206.0,Office,21244.0,,0.0,31.0,4345698.0,0.0,2149197.0,2196501.0,,131.64,2.37
799,NonResidential,Distribution Center,1,GREATER DUWAMISH,47.52549,-122.33064,1979,1.0,1,54880,0,54880,Distribution Center,Distribution Center,55000.0,,0.0,,0.0,32.0,2763597.0,0.0,1240788.0,1522809.0,,89.53,1.63
800,NonResidential,Retail Store,1,DELRIDGE,47.52222,-122.36892,1992,1.0,1,102500,0,102500,"Parking, Retail Store",Retail Store,99471.0,Parking,0.0,,0.0,81.0,7305474.0,0.0,4972873.0,2332600.0,,158.55,1.55
801,NonResidential,Other,4,NORTHEAST,47.66478,-122.29804,2002,1.0,6,361398,272900,88498,"Non-Refrigerated Warehouse, Other, Parking, Retail Store",Parking,232685.0,Retail Store,63419.0,Non-Refrigerated Warehouse,15757.0,,8915523.0,0.0,7663584.0,1251938.0,,119.92,0.33
802,NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,47.57903,-122.29982,1963,1.0,1,50785,0,50785,Supermarket/Grocery Store,Supermarket/Grocery Store,27382.0,,0.0,,0.0,57.0,7439009.0,0.0,4327325.0,3111684.0,,195.43,3.85
803,NonResidential,Small- and Mid-Sized Office,1,DELRIDGE,47.54103,-122.33766,1929,1.0,3,85126,0,85126,Office,Office,81526.0,,0.0,,0.0,1.0,37951708.0,0.0,18610055.0,685132.0,,166.13,1.95
804,NonResidential,Other,5,NORTH,47.70911,-122.32529,2000,1.0,5,303255,19820,283435,"Other, Parking, Restaurant, Retail Store",Parking,321828.0,Retail Store,298043.0,Other,5636.0,,11077140.0,0.0,10602152.0,474987.0,,99.14,0.33
805,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.56613,-122.33838,1986,1.0,1,411584,0,411584,"Distribution Center, Non-Refrigerated Warehouse, Refrigerated Warehouse",Distribution Center,288048.0,Non-Refrigerated Warehouse,83683.0,Refrigerated Warehouse,35760.0,43.0,15091579.0,0.0,7501894.0,7589685.0,,455.39,1.11
806,NonResidential,Mixed Use Property,7,DOWNTOWN,47.59937,-122.33116,1902,1.0,4,73320,0,73320,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,27283.0,Office,23277.0,Retail Store,6540.0,,1141189.75,0.0,681682.0,459508.0,,29.16,0.4
807,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2008,1.0,4,242686,100176,142510,"Office, Parking",Office,149081.0,Parking,76364.0,,0.0,77.0,9683979.0,0.0,9683978.0,0.0,,67.51,0.28
809,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.5992,-122.33223,1900,1.0,6,95760,15840,79920,Office,Office,95760.0,,0.0,,0.0,83.0,5392617.5,0.0,4593859.0,798758.0,,74.45,0.78
811,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56733,-122.3352,1946,1.0,1,179413,0,179413,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,178087.0,,0.0,,0.0,57.0,3459543.0,0.0,3459542.0,0.0,,24.12,0.13
812,NonResidential,Warehouse,2,GREATER DUWAMISH,47.57513,-122.33739,1917,1.0,1,65288,0,65288,"Non-Refrigerated Warehouse, Office, Other - Services, Retail Store",Non-Refrigerated Warehouse,60000.0,Other - Services,5000.0,Retail Store,5000.0,,605971.1875,0.0,605971.0,0.0,,4.22,0.06
813,NonResidential,Warehouse,1,DELRIDGE,47.5725,-122.3571,1966,1.0,1,170632,0,170632,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,164806.0,Office,5826.0,,0.0,98.0,602245.0,0.0,602245.0,0.0,,4.2,0.02
814,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.63264,-122.34171,1994,1.0,10,381511,0,381511,"Office, Parking",Office,220033.0,Parking,168978.0,,0.0,87.0,11410228.0,0.0,10834205.0,576022.0,,106.12,0.28
815,NonResidential,Large Office,3,DOWNTOWN,47.60214,-122.32726,2009,1.0,17,413264,138098,275166,"Office, Parking",Office,295494.0,Parking,94781.0,,0.0,91.0,13631141.0,0.0,13631140.0,0.0,,95.03,0.23
817,NonResidential,Mixed Use Property,4,NORTHEAST,47.6586,-122.3124,2009,1.0,6,122400,54300,68100,"Multifamily Housing, Office, Parking, Retail Store",Office,41624.0,Parking,33399.0,Multifamily Housing,20740.0,63.0,4865551.5,0.0,3880094.0,985457.0,,79.39,0.65
819,NonResidential,Retail Store,4,NORTHEAST,47.66246,-122.29898,1956,1.0,2,93803,0,93803,"Non-Refrigerated Warehouse, Other, Restaurant, Retail Store",Retail Store,85572.0,Restaurant,2950.0,Other,2500.0,,5453438.5,0.0,3884335.0,1569103.0,,110.41,1.18
821,NonResidential,Warehouse,2,GREATER DUWAMISH,47.51304,-122.28394,1966,1.0,2,123000,0,123000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,112484.0,Office,24433.0,,0.0,47.0,3004271.0,0.0,3004271.0,0.0,,20.94,0.17
861,NonResidential,Medical Office,3,EAST,47.6056366,-122.3214798,2003,1.0,5,275130,112980,162150,Medical Office,Medical Office,177748.0,,0.0,,0.0,70.0,9941308.0,0.0,9941307.0,0.0,,69.3,0.25
822,NonResidential,Warehouse,2,GREATER DUWAMISH,47.51168,-122.28285,1978,1.0,1,60448,0,60448,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,52702.0,Office,7746.0,,0.0,90.0,1052244.75,0.0,620853.0,431392.0,,27.24,0.45
828,NonResidential,Hospital,3,EAST,47.608951,-122.322402,1994,7.0,14,1765970,0,1765970,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),1639334.0,Parking,441551.0,,0.0,54.0,291614432.0,134943456.0,139354828.0,17316120.0,,12307.16,6.97
829,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.61915,-122.35871,1928,3.0,4,62600,0,62600,Other,Other,215197.0,,0.0,,0.0,,11147342.0,0.0,4031128.0,7116213.0,,406.04,6.49
830,NonResidential,Mixed Use Property,3,EAST,47.60453796,-122.3203278,2004,1.0,4,77412,21612,55800,"Office, Other, Parking",Other,26400.0,Office,19200.0,Parking,17000.0,,2655387.5,0.0,2604783.0,50604.0,,20.85,0.27
831,NonResidential,Medical Office,3,EAST,47.60796711,-122.3195445,1990,1.0,5,289419,159157,130262,"Medical Office, Parking",Medical Office,146150.0,Parking,139000.0,,0.0,59.0,12731388.0,0.0,11761550.0,969837.0,,133.5,0.46
832,NonResidential,Other,5,NORTH,47.6993,-122.32378,1987,1.0,5,90266,0,90266,Financial Office,Financial Office,87552.0,,0.0,,0.0,18.0,7771933.5,0.0,7771933.0,0.0,,54.18,0.6
837,NonResidential,Warehouse,6,BALLARD,47.6582,-122.36434,2004,1.0,4,87332,6458,80874,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,87332.0,,0.0,,0.0,87.0,1165598.875,0.0,1027649.0,137950.0,,14.49,0.17
839,NonResidential,Hotel,3,EAST,47.61210727,-122.3205972,2003,1.0,6,150545,50017,100528,"Hotel, Parking",Hotel,100528.0,Parking,50017.0,,0.0,28.0,13410041.0,0.0,5601497.0,7808543.0,,453.76,3.01
841,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62147,-122.34817,1999,1.0,5,141718,0,141718,"Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,134197.0,Restaurant,5803.0,,0.0,,19085174.0,0.0,14573159.0,4512014.0,,341.23,2.41
843,NonResidential,Hotel,7,MAGNOLIA / QUEEN ANNE,47.62562,-122.35121,2008,1.0,5,111856,21273,90583,"Hotel, Parking, Restaurant, Swimming Pool",Hotel,92000.0,Parking,20000.0,Restaurant,4006.0,8.0,9444484.0,0.0,4825247.0,4619236.0,,278.97,2.49
845,NonResidential,Warehouse,3,EAST,47.61818,-122.31728,1988,1.0,4,132828,0,132828,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,132828.0,,0.0,,0.0,83.0,1083729.625,0.0,1083729.0,0.0,,7.56,0.06
847,NonResidential,Warehouse,1,DELRIDGE,47.53935,-122.34402,1970,1.0,1,70400,0,70400,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,58047.0,Office,12353.0,,0.0,1.0,13962749.0,0.0,9916987.0,4045761.0,,284.01,4.03
848,NonResidential,Retail Store,5,NORTHWEST,47.71417,-122.34256,1995,1.0,1,101830,0,101830,Retail Store,Retail Store,130767.0,,0.0,,0.0,60.0,10713006.0,0.0,5935365.0,4777640.0,,295.12,2.9
851,NonResidential,University,3,CENTRAL,47.5997,-122.30364,1974,2.0,4,114000,0,114000,College/University,College/University,114000.0,,0.0,,0.0,,7575080.0,0.0,6341815.0,1233264.0,,109.71,0.96
854,SPS-District K-12,Other,2,GREATER DUWAMISH,47.5805,-122.33032,2002,1.0,3,338063,0,338063,"Data Center, Non-Refrigerated Warehouse, Other, Refrigerated Warehouse, Repair Services (Vehicle, Shoe, Locksmith, etc), Restaurant",Other,180633.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",50000.0,Restaurant,50000.0,,20675922.0,0.0,18175883.0,2500035.0,,259.49,0.77
857,NonResidential,Warehouse,1,SOUTHWEST,47.57311,-122.3601,1965,1.0,1,152365,0,152365,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,149293.0,Office,7858.0,,0.0,88.0,1069749.75,0.0,948207.0,121543.0,,13.07,0.09
858,NonResidential,Medical Office,3,CENTRAL,47.60705,-122.30966,1910,1.0,6,320946,0,320946,"Laboratory, Medical Office",Medical Office,236359.0,Laboratory,86298.0,,0.0,57.0,25471308.0,0.0,25205084.0,266222.0,,189.85,0.59
859,NonResidential,Retail Store,2,GREATER DUWAMISH,47.54862,-122.32272,1958,1.0,1,74178,0,74178,Retail Store,Retail Store,74178.0,,0.0,,0.0,,5402181.0,0.0,3296324.0,2105856.0,,134.82,1.82
864,NonResidential,Warehouse,5,NORTH,47.70799,-122.30185,1987,1.0,4,80360,0,80360,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,80360.0,,0.0,,0.0,96.0,686019.1875,0.0,437019.0,249000.0,,16.27,0.2
866,SPS-District K-12,K-12 School,1,SOUTHWEST,47.5795,-122.38723,1950,1.0,1,61183,0,61183,K-12 School,K-12 School,62975.0,,0.0,,0.0,92.0,2424724.25,0.0,720406.0,1704318.0,,95.54,1.56
867,NonResidential,Supermarket / Grocery Store,3,EAST,47.61318,-122.32122,1996,1.0,3,119190,0,119190,Supermarket/Grocery Store,Supermarket/Grocery Store,46280.0,,0.0,,0.0,71.0,10077532.0,0.0,5813407.0,4264124.0,,267.0,2.24
868,NonResidential,Other,2,GREATER DUWAMISH,47.59394,-122.32452,2008,1.0,2,51856,0,51856,"Automobile Dealership, Office",Automobile Dealership,48103.0,Office,3753.0,,0.0,,1938613.125,0.0,1938613.0,0.0,,13.51,0.26
1280,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.58718,-122.33467,1921,1.0,3,66138,12586,53552,"Manufacturing/Industrial Plant, Office, Parking, Retail Store",Office,26044.0,Manufacturing/Industrial Plant,13884.0,Parking,13858.0,3.0,7070998.5,0.0,7070998.0,0.0,,49.29,0.75
1281,NonResidential,Large Office,4,NORTHEAST,47.66181,-122.31231,1960,1.0,3,113944,48510,65434,Office,Office,65434.0,,0.0,,0.0,1.0,17880184.0,0.0,17791664.0,88516.0,,128.73,1.13
19445,NonResidential,Low-Rise Multifamily,4,LAKE UNION,47.64859,-122.33311,2000,1.0,3,93079,36093,56986,Multifamily Housing,Multifamily Housing,91064.0,,0.0,,0.0,32.0,1997181.5,0.0,1744199.0,252982.0,,25.6,0.28
19461,NonResidential,Worship Facility,4,NORTHEAST,47.67738,-122.28996,1957,1.0,2,22220,0,22220,Worship Facility,Worship Facility,22220.0,,0.0,,0.0,90.0,778355.8125,0.0,208060.0,570296.0,,31.74,1.43
19462,SPS-District K-12,K-12 School,5,NORTHEAST,47.69054,-122.29705,1955,1.0,1,46732,0,46732,K-12 School,K-12 School,50956.0,,0.0,,0.0,87.0,2331952.75,0.0,753694.0,1578259.0,,89.08,1.91
19472,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.54437,-122.30863,1962,1.0,1,44700,0,44700,"Non-Refrigerated Warehouse, Office, Other",Office,23751.0,Other,14024.0,Non-Refrigerated Warehouse,10095.0,,2042771.0,0.0,1689972.0,352799.0,,30.52,0.68
19477,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54137,-122.33051,1976,1.0,1,44100,0,44100,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,40000.0,,0.0,,0.0,1.0,1618916.375,0.0,1618916.0,0.0,,11.29,0.26
19481,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.54113,-122.32633,1965,1.0,1,27800,0,27800,Distribution Center,Distribution Center,27800.0,,0.0,,0.0,13.0,1224186.25,0.0,880605.0,343581.0,,24.39,0.88
19489,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55436,-122.33631,2001,1.0,1,46340,0,46340,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,46340.0,,0.0,,0.0,3.0,2564004.0,0.0,2564004.0,0.0,,17.87,0.39
19491,Campus,Other,2,GREATER DUWAMISH,47.54134,-122.30529,1994,3.0,1,22800,0,22800,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,22800.0,,0.0,,0.0,,2222097.5,0.0,358020.0,1864077.0,,101.5,4.45
19501,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.60191,-122.31438,1910,1.0,3,38460,0,38460,Office,Office,38460.0,,0.0,,0.0,69.0,1950713.25,0.0,1464669.0,486044.0,,36.02,0.94
19520,NonResidential,Worship Facility,6,NORTHWEST,47.68576,-122.35481,1922,1.0,2,21022,0,21022,Worship Facility,Worship Facility,21022.0,,0.0,,0.0,54.0,945245.625,0.0,137902.0,807343.0,,43.84,2.09
19537,SPS-District K-12,K-12 School,1,SOUTHWEST,47.5773,-122.4074,1954,1.0,2,51489,0,51489,K-12 School,K-12 School,51489.0,,0.0,,0.0,93.0,1984067.625,0.0,750281.0,1233786.0,,70.76,1.37
19559,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.51127,-122.281,1967,1.0,1,48001,0,48001,Distribution Center,Distribution Center,48001.0,,0.0,,0.0,49.0,2143650.75,0.0,593580.0,1550071.0,,86.46,1.8
19565,NonResidential,Warehouse,2,GREATER DUWAMISH,47.51399,-122.27946,1979,1.0,1,26380,0,26380,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,23620.0,Office,2760.0,,0.0,,509124.0,0.0,508416.0,708.0,,3.58,0.14
19570,NonResidential,Warehouse,2,GREATER DUWAMISH,47.51018,-122.28192,1969,1.0,1,37351,0,37351,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,29551.0,Office,9569.0,,0.0,10.0,2559461.75,0.0,1276462.0,1283000.0,,77.04,2.06
19572,NonResidential,Warehouse,2,GREATER DUWAMISH,47.51127,-122.281,1981,1.0,1,30375,0,30375,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30375.0,,0.0,,0.0,73.0,345866.6875,0.0,345867.0,0.0,,2.41,0.08
19576,NonResidential,Warehouse,2,GREATER DUWAMISH,47.51104,-122.28245,1979,1.0,1,30004,0,30004,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,24280.0,Office,4950.0,,0.0,,369291.5,0.0,369291.0,0.0,,2.57,0.09
19584,NonResidential,Other,4,NORTHEAST,47.68541,-122.27097,1928,1.0,3,39971,0,39971,"Office, Other, Retail Store, Swimming Pool",Other,36185.0,Retail Store,3142.0,Office,644.0,,10960107.0,0.0,3598398.0,7361709.0,,416.07,10.41
19596,NonResidential,Worship Facility,6,BALLARD,47.68164,-122.3753,1914,1.0,2,33589,0,33589,Worship Facility,Worship Facility,33589.0,,0.0,,0.0,90.0,509836.1875,0.0,111626.0,398210.0,,21.93,0.65
19613,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66587,-122.38476,1979,1.0,3,43500,0,43500,Office,Office,43495.0,,0.0,,0.0,46.0,3220635.25,0.0,3216396.0,4239.0,,22.65,0.52
19621,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.67528,-122.40836,1978,1.0,2,28492,0,28492,Office,Office,28492.0,,0.0,,0.0,12.0,1896298.875,0.0,1363957.0,532342.0,,37.78,1.33
19623,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.6744,-122.40735,1963,1.0,3,22325,0,22325,"Medical Office, Office, Other, Other - Services, Parking, Retail Store",Office,18000.0,Medical Office,1800.0,Other,1000.0,,1401315.875,0.0,1401316.0,0.0,,9.77,0.44
19624,NonResidential,Restaurant,6,BALLARD,47.67398,-122.40765,1977,1.0,3,22719,0,22719,"Parking, Restaurant",Restaurant,22719.0,Parking,0.0,,0.0,,1358519.0,0.0,1358519.0,0.0,,9.47,0.42
